codigo,denominacion_generica_es,denominacion_generica_val,denominacion_especifica,denominacion,regimen,tipo_via,direccion,numero,codigo_postal,localidad,provincia,telefono,fax,cod_edificacion,longitud,latitud,titular,cif,comarca,url_es,url_va,fe_constitucion
46026913,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,E. PRIV. DE MÚSICA SOCIETAT MUSICAL LA UNIÓ DE TRES FORQUES,E. PRIV. DE MÚSICA SOCIETAT MUSICAL LA UNIÓ DE TRES FORQUES,PRIV.,CARRER,VIRGINIA WOOLF,2,46018,VALÈNCIA,VALENCIA/VALÈNCIA,963235483.0,,1,-0.397604,39.465798,SOCIETAT MUSICAL LA UNIÓ DE TRES FORQUES,G97598312,VALENCIA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46026913,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46026913,17/02/2004
46026925,CENTRO AUTORIZADO DE ENSEÑANZAS ARTÍSTICAS PROFESIONALES DE MÚSICA,CENTRE AUTORITZAT D'ENSENYANCES ARTÍSTIQUES PROFESSIONALS DE MÚSICA,CENTRE ENS. PROFESSIONALS MÚSICA SOCIEDAD MUSICAL D'ALZIRA,CENTRE ENS. PROFESSIONALS MÚSICA SOCIEDAD MUSICAL D'ALZIRA,PRIV.,CARRER,HORTA DELS FRARES,62,46600,ALZIRA,VALENCIA/VALÈNCIA,962414171.0,962414698.0,1,-0.433535,39.150536,SOCIEDAD MUSICAL D'ALZIRA,G46094736,LA RIBERA ALTA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46026925,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46026925,30/11/2005
46026986,CENTRO AUTORIZADO DE ENSEÑANZAS ARTÍSTICAS PROFESIONALES DE MÚSICA,CENTRE AUTORITZAT D'ENSENYANCES ARTÍSTIQUES PROFESSIONALS DE MÚSICA,CENTRE ENS. PROFESSIONALS DE MÚSICA JUAN SEBASTIÁN BACH,CENTRE ENS. PROFESSIONALS DE MÚSICA JUAN SEBASTIÁN BACH,PRIV.,CARRETERA,DE PETRÉS,S/N,46500,SAGUNT,VALENCIA/VALÈNCIA,962655757.0,962650166.0,1,-0.282254,39.70235,ASOCIACION CULTURAL JUAN SEBASTIAN BACH DE SAGUNTO,G09689241,EL CAMP DE MORVEDRE,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46026986,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46026986,14/06/2005
46027097,CENTRO AUTORIZADO DE ENSEÑANZAS ARTÍSTICAS PROFESIONALES DE MÚSICA,CENTRE AUTORITZAT D'ENSENYANCES ARTÍSTIQUES PROFESSIONALS DE MÚSICA,CENTRE ENS. PROFESSIONALS DE MÚSICA TALLER DE MÚSICA JOVE,CENTRE ENS. PROFESSIONALS DE MÚSICA TALLER DE MÚSICA JOVE,PRIV.,CARRER,MISTRAL,22,46020,VALÈNCIA,VALENCIA/VALÈNCIA,963616361.0,,1,-0.358118,39.485114,ASSOCIACIÓ MÚSICA JOVE,G96330444,VALENCIA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46027097,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46027097,21/12/2006
46027115,CONSERVATORIO PROFESIONAL DE MÚSICA,CONSERVATORI PROFESSIONAL DE MÚSICA,CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL,CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL,PÚB.,CARRER,ISABEL LA CATÓLICA,6,46300,UTIEL,VALENCIA/VALÈNCIA,962169305.0,,1,-1.20193,39.567646,GENERALITAT VALENCIANA,S4600054C,LA PLANA DE UTIEL-REQUENA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46027115,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46027115,18/02/2005
46028144,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCUELA PRIVADA DE MÚSICA C.INST.UNIÓN MUSICAL DE BUGARRA,ESCUELA PRIVADA DE MÚSICA C.INST.UNIÓN MUSICAL DE BUGARRA,PRIV.,PLAÇA,MAESTRO BARRACHINA,1,46165,BUGARRA,VALENCIA/VALÈNCIA,961660334.0,,1,-0.774391,39.608961,CENTRO INSTRUCTIVO UNIÓN MUSICAL DE BUGARRA,G46172391,LOS SERRANOS,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46028144,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46028144,12/05/2005
46028156,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA JOSÉ LUIS BIOSCA GUEROLA,ESCOLA PRIVADA DE MÚSICA JOSÉ LUIS BIOSCA GUEROLA,PRIV.,CARRER,SANTS DE LA PEDRA,33,46650,CANALS,VALENCIA/VALÈNCIA,962049135.0,,1,-0.583393,38.961376,UNIÓN MUSICAL SANTA CECILIA DE CANALS,G46563771,LA COSTERA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46028156,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46028156,12/05/2005
46028168,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA B. ARTÍSTICO-CULT.DE MONTAVERNER,ESCOLA PRIVADA DE MÚSICA B. ARTÍSTICO-CULT.DE MONTAVERNER,PRIV.,CARRER,NOU,S/N,46892,MONTAVERNER,VALENCIA/VALÈNCIA,691440541.0,,1,-0.49476,38.887926,ASSOC. ES. DE MUSICA BANDA ARTÍSTICO-CULTURAL DE MONTAVERNER,G97947725,LA VALL D'ALBAIDA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46028168,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46028168,12/05/2005
46028171,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA LA PRIMITIVA,ESCOLA PRIVADA DE MÚSICA LA PRIMITIVA,PRIV.,CARRER,25 D'ABRIL,S/N,46138,RAFELBUNYOL,VALENCIA/VALÈNCIA,961413047.0,961413047.0,1,-0.335054,39.585314,SOCIETAT MUSICAL LA PRIMITIVA DE RAFELBUNYOL,G46172730,L'HORTA NORD,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46028171,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46028171,12/05/2005
46028181,ESCUELA PRIVADA DE MÚSICA Y DANZA,ESCOLA PRIVADA DE MÚSICA I DANSA,ESCOLA PRIVADA DE MÚSICA I DANSA HELIOS,ESCOLA PRIVADA DE MÚSICA I DANSA HELIOS,PRIV.,CARRETERA,"RIBA-ROJA TURIA-BENAGEBER, KM. 6",,46183,ELIANA (L'),VALENCIA/VALÈNCIA,962743106.0,,1,-0.50728,39.558961,"COLEGIO HELIOS, SL",B46305322,EL CAMP DE TÚRIA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46028181,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46028181,12/05/2005
46028375,CENTRO AUTORIZADO DE ENSEÑANZAS ARTÍSTICAS PROFESIONALES DE MÚSICA,CENTRE AUTORITZAT D'ENSENYANCES ARTÍSTIQUES PROFESSIONALS DE MÚSICA,CENTRE ENS. PROF. DE MÚSICA LICEU MÚS. CIUTAT DE MISLATA,CENTRE ENS. PROF. DE MÚSICA LICEU MÚS. CIUTAT DE MISLATA,PRIV.,CARRER,ALTO PALANCIA,4,46920,MISLATA,VALENCIA/VALÈNCIA,963837629.0,,1,-0.422417,39.47497,ASOCIACIÓN UNIÓN MUSICAL DE MISLATA,G97289672,L'HORTA SUD,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46028375,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46028375,10/07/2007
46028491,CONSERVATORIO PROFESIONAL DE MÚSICA,CONSERVATORI PROFESSIONAL DE MÚSICA,CONSERVATORI PROFESSIONAL DE MÚSICA MUNICIPAL D'ALBAIDA,CONSERVATORI PROFESSIONAL DE MÚSICA MUNICIPAL D'ALBAIDA,PÚB.,CARRER,ARQUEÒLEG BALLESTER,45,46860,ALBAIDA,VALENCIA/VALÈNCIA,962398262.0,962900614.0,1,-0.514914,38.83695,AJUNTAMENT D'ALBAIDA,P4600600C,LA VALL D'ALBAIDA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46028491,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46028491,19/04/2007
46028909,CENTRO AUTORIZADO DE ENSEÑANZAS ARTÍSTICAS PROFESIONALES DE MÚSICA,CENTRE AUTORITZAT D'ENSENYANCES ARTÍSTIQUES PROFESSIONALS DE MÚSICA,CENTRE ENS. PROFESSIONALS DE MÚSICA M. ONOFRE DÍEZ MONZÓ,CENTRE ENS. PROFESSIONALS DE MÚSICA M. ONOFRE DÍEZ MONZÓ,PRIV.,CARRER,MAJOR,2,46192,MONTSERRAT,VALENCIA/VALÈNCIA,962998477.0,,1,-0.603111,39.357595,E.M.SOCIETAT INSTRUCTIVA UNIÓ MUSICAL DE MONTSERRAT,G96365994,LA RIBERA ALTA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46028909,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46028909,25/01/2006
46029321,CENTRO AUTORIZADO DE ENSEÑANZAS ARTÍSTICAS PROFESIONALES DE MÚSICA,CENTRE AUTORITZAT D'ENSENYANCES ARTÍSTIQUES PROFESSIONALS DE MÚSICA,CENTRE ENS. PROFESSIONALS DE MÚSICA MESTRE ARNAU,CENTRE ENS. PROFESSIONALS DE MÚSICA MESTRE ARNAU,PRIV.,PLAÇA,PRAT COMARCAL,S/N,46760,TAVERNES DE LA VALLDIGNA,VALENCIA/VALÈNCIA,962823121.0,,1,-0.262129,39.071762,SOCIETAT INSTRUCTIVA UNIÓ MUSICAL,G46192654,LA SAFOR,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46029321,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46029321,05/09/2007
46029434,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCUELA PRIVADA DE MÚSICA DE ADEMUZ,ESCUELA PRIVADA DE MÚSICA DE ADEMUZ,PRIV.,AVINGUDA,DE VALENCIA,17,46140,ADEMUZ,VALENCIA/VALÈNCIA,630248329.0,,1,-1.285304,40.06262,SOCIEDAD MUSICAL DE ADEMUZ,G97499198,EL RINCÓN DE ADEMUZ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46029434,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46029434,12/04/2006
46029446,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA SANTA CECILIA,ESCOLA PRIVADA DE MÚSICA SANTA CECILIA,PRIV.,CARRER,ALACANT,53,46892,MONTAVERNER,VALENCIA/VALÈNCIA,607427776.0,,1,-0.496069,38.886601,AGRUPACIÓ MUSICAL MONTAVERNER,G46562369,LA VALL D'ALBAIDA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46029446,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46029446,12/04/2006
46029458,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA DE LA NOVA,ESCOLA PRIVADA DE MÚSICA DE LA NOVA,PRIV.,CARRER,SANCHIS GUARNER,12,46837,QUATRETONDA,VALENCIA/VALÈNCIA,962264215.0,,1,-0.401488,38.944319,AGRUPACIÓ MUSICAL LA NOVA DE QUATRETONDA,G46188611,LA VALL D'ALBAIDA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46029458,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46029458,12/04/2006
46029461,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA A.E.MUSICAL LA NOVA DE L'OLLERIA,ESCOLA PRIVADA DE MÚSICA A.E.MUSICAL LA NOVA DE L'OLLERIA,PRIV.,PARC,BEAT PARE FERRERES,S/N,46850,OLLERIA (L'),VALENCIA/VALÈNCIA,600412362.0,,1,-0.553895,38.916047,AGRUPACIÓ ESCOLA MUSICAL LA NOVA DE L'OLLERIA,G97377980,LA VALL D'ALBAIDA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46029461,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46029461,12/04/2006
46029471,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA BARRIO DEL CRISTO,ESCOLA PRIVADA DE MÚSICA BARRIO DEL CRISTO,PRIV.,CARRER,ESTEBAN ESTEVE JORGE,1,46930,QUART DE POBLET,VALENCIA/VALÈNCIA,961093736.0,,1,-0.458736,39.476341,ASOCIACIÓN MUSICAL BARRIO DEL CRISTO,G46353579,L'HORTA SUD,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46029471,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46029471,12/04/2006
46029483,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA DE LA UNIÓ MUSICAL DE BENETÚSSER,ESCOLA PRIVADA DE MÚSICA DE LA UNIÓ MUSICAL DE BENETÚSSER,PRIV.,PLAÇA,CARDENAL BENLLOCH,4,46910,BENETÚSSER,VALENCIA/VALÈNCIA,963763421.0,,1,-0.401203,39.423497,ASOCIACIÓN S. ARTÍSTICA Y CULTURAL U. MUSICAL DE BENETÚSSER,G46202396,L'HORTA SUD,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46029483,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46029483,12/04/2006
46029495,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCUELA PRIVADA DE MÚSICA C.ESTUDIOS MUSICALES LA MARINENSE,ESCUELA PRIVADA DE MÚSICA C.ESTUDIOS MUSICALES LA MARINENSE,PRIV.,CARRER,CASTILLO DEL REAL,1,46163,MARINES,VALENCIA/VALÈNCIA,961648582.0,,1,-0.560842,39.677706,SOCIEDAD MUSICAL LA MARINENSE,G46088613,EL CAMP DE TÚRIA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46029495,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46029495,12/04/2006
46029513,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA SOCIETAT MUSICAL BARRI MALILLA,ESCOLA PRIVADA DE MÚSICA SOCIETAT MUSICAL BARRI MALILLA,PRIV.,CARRER,DRETS HUMANS,9,46006,VALÈNCIA,VALENCIA/VALÈNCIA,961207350.0,,1,-0.380035,39.453273,SOCIEDAD MUSICAL BARRI DE MALILLA,G46577250,VALENCIA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46029513,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46029513,12/04/2006
46030370,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA AGRUPACIÓN MUSICAL PATRAIX,ESCOLA PRIVADA DE MÚSICA AGRUPACIÓN MUSICAL PATRAIX,PRIV.,CARRER,SALAVERT,10-B,46018,VALÈNCIA,VALENCIA/VALÈNCIA,963252082.0,,1,-0.39366,39.462671,ASOCIACIÓN AGRUPACIÓN MUSICAL PATRAIX,G96398003,VALENCIA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46030370,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46030370,28/03/2007
46030382,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA VICENTE PRATS,ESCOLA PRIVADA DE MÚSICA VICENTE PRATS,PRIV.,CARRER,LA FUENTE,17,46200,PAIPORTA,VALENCIA/VALÈNCIA,963974775.0,,1,-0.420688,39.42727,UNIÓN MUSICAL DE PAIPORTA,G46598777,L'HORTA SUD,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46030382,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46030382,28/03/2007
46030394,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA MESTRE VILLAR,ESCOLA PRIVADA DE MÚSICA MESTRE VILLAR,PRIV.,CARRER,MAYOR,4,46725,RÒTOVA,VALENCIA/VALÈNCIA,659393371.0,,1,-0.257192,38.931889,JOVENTUTS MUSICALS DE LA VALL D´ALBAIDA,G96164579,LA SAFOR,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46030394,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46030394,28/03/2007
46030400,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA L'OM,ESCOLA PRIVADA DE MÚSICA L'OM,PRIV.,CARRER,ALFARB,10,46220,PICASSENT,VALENCIA/VALÈNCIA,647748226.0,,1,-0.466995,39.362386,SOCIETAT MUSICAL L'OM DE PICASSENT,G97712863,L'HORTA SUD,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46030400,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46030400,28/03/2007
46030990,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA LA UNIÓ DE QUART DE POBLET,ESCOLA PRIVADA DE MÚSICA LA UNIÓ DE QUART DE POBLET,PRIV.,CARRER,SAGRADO CORAZÓN DE JESÚS,36,46930,QUART DE POBLET,VALENCIA/VALÈNCIA,961543303.0,,1,-0.444895,39.483775,SOCIETAT ARTISTICO MUSICAL LA UNIÓ,G46915252,L'HORTA SUD,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46030990,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46030990,30/04/2008
46031003,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA MARÍA RAFOLS,ESCOLA PRIVADA DE MÚSICA MARÍA RAFOLS,PRIV.,AVINGUDA,DEL PUERTO,51,46021,VALÈNCIA,VALENCIA/VALÈNCIA,963690674.0,,1,-0.354694,39.467077,HH. DE LA CARIDAD DE SANTA ANA,R4600429G,VALENCIA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46031003,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46031003,30/04/2008
46031015,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA CAMPANAR,ESCOLA PRIVADA DE MÚSICA CAMPANAR,PRIV.,CARRER,CASTIELFABIB,19,46015,VALÈNCIA,VALENCIA/VALÈNCIA,963264002.0,,1,-0.396544,39.47936,ASOCIACIÓN BANDA DE MÚSICA DE CAMPANAR,G96619929,VALENCIA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46031015,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46031015,30/04/2008
46031039,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA SANTA CECILIA DE MACASTRE,ESCOLA PRIVADA DE MÚSICA SANTA CECILIA DE MACASTRE,PRIV.,PLAÇA,DE LA IGLESIA,7,46368,MACASTRE,VALENCIA/VALÈNCIA,671321081.0,,1,-0.78678,39.381115,ASOCIACIÓN MUSICAL SANTA CECILIA DE MACASTRE,G46172763,LA HOYA DE BUÑOL,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46031039,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46031039,30/04/2008
46031052,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA UNIÓN MUSICAL PORTEÑA,ESCOLA PRIVADA DE MÚSICA UNIÓN MUSICAL PORTEÑA,PRIV.,CARRER,JERÓNIMO ROURE,1,46520,PUERTO (EL),VALENCIA/VALÈNCIA,962680524.0,,1,-0.223929,39.659991,ASOCIACIÓN UNIÓN MUSICAL PORTEÑA,G97492839,EL CAMP DE MORVEDRE,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46031052,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46031052,30/04/2008
46031064,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA UNIÓ MUSICAL D'ALDAIA,ESCOLA PRIVADA DE MÚSICA UNIÓ MUSICAL D'ALDAIA,PRIV.,PLAÇA,DE LA CONSTITUCIÓ,21,46960,ALDAIA,VALENCIA/VALÈNCIA,961501120.0,,1,-0.461592,39.465143,ASOCIACIÓN UNIÓ MUSICAL D'ALDAIA,G46065561,L'HORTA SUD,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46031064,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46031064,30/04/2008
46031076,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA CENTRO MUSICAL PATERNENSE,ESCOLA PRIVADA DE MÚSICA CENTRO MUSICAL PATERNENSE,PRIV.,CARRER,ALICANTE,1,46980,PATERNA,VALENCIA/VALÈNCIA,961384924.0,961388221.0,1,-0.440446,39.501607,CENTRO MUSICAL PATERNENSE,V46065389,L'HORTA NORD,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46031076,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46031076,30/04/2008
46031088,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA C.MUSICAL DE LA POBLA DE VALLBONA,ESCOLA PRIVADA DE MÚSICA C.MUSICAL DE LA POBLA DE VALLBONA,PRIV.,AVINGUDA,COLÓN,84,46185,POBLA DE VALLBONA (LA),VALENCIA/VALÈNCIA,961662897.0,,1,-0.553924,39.591298,ASOCIACIÓN CORPORACIÓN MUSICAL DE LA POBLA DE VALLBONA,G46173670,EL CAMP DE TÚRIA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46031088,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46031088,30/04/2008
46031091,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,PRIV.,CARRER,SANT ANTONI,51,46688,POLINYÀ DE XÚQUER,VALENCIA/VALÈNCIA,962973660.0,,1,-0.370075,39.197665,SOCIETAT MUSICAL DE POLINYÀ DE XÚQUER,G46120937,LA RIBERA BAIXA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46031091,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46031091,30/04/2008
46031209,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA DEL PALOMAR,ESCOLA PRIVADA DE MÚSICA DEL PALOMAR,PRIV.,CARRER,SAN DOMENECH,29,46891,PALOMAR (EL),VALENCIA/VALÈNCIA,962391096.0,,1,-0.500178,38.854272,ASOCIACIÓN ESCOLA DE MUSICA MUNICIPAL DEL PALOMAR,G97947709,LA VALL D'ALBAIDA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46031209,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46031209,30/04/2008
46031210,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA AMICS DE LA MÚSICA,ESCOLA PRIVADA DE MÚSICA AMICS DE LA MÚSICA,PRIV.,CARRER,MAYOR,26,46839,GUADASSÉQUIES,VALENCIA/VALÈNCIA,662289125.0,,1,-0.487089,38.92497,ASOCIACIÓN MUSICAL AMICS DE LA MÚSICA,G96311667,LA VALL D'ALBAIDA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46031210,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46031210,30/04/2008
46031969,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA DIDÁCTICA UM LLANERA DE RANES,ESCOLA PRIVADA DE MÚSICA DIDÁCTICA UM LLANERA DE RANES,PRIV.,CARRER,MAESTRO SERRANO,3,46814,LLANERA DE RANES,VALENCIA/VALÈNCIA,962928034.0,,1,-0.573521,38.992104,ASOCIACIÓN DIDÁCTICA UNIÓN MUSICAL LLANERA DE RANES,G46186201,LA COSTERA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46031969,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46031969,29/04/2009
46031970,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA SAN ANTONIO DE BENAGÁBER,ESCOLA PRIVADA DE MÚSICA SAN ANTONIO DE BENAGÁBER,PRIV.,AVINGUDA,8 DE ABRIL,S/N,46184,SAN ANTONIO DE BENAGÉBER,VALENCIA/VALÈNCIA,600574567.0,,1,-0.498684,39.555814,ASOCIACIÓN SOCIEDAD MUSICAL SAN ANTONIO DE BENAGÉBER,G97747372,EL CAMP DE TÚRIA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46031970,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46031970,29/04/2009
46031982,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA DE LA UNIÓ MUS. DE LA POBLA DEL DUC,ESCOLA PRIVADA DE MÚSICA DE LA UNIÓ MUS. DE LA POBLA DEL DUC,PRIV.,CARRER,ÓSCAR DURICH,34,46840,POBLA DEL DUC (LA),VALENCIA/VALÈNCIA,655800710.0,,1,-0.418786,38.903779,UNIÓN MUSICAL DE LA POBLA DEL DUC,G46173589,LA VALL D'ALBAIDA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46031982,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46031982,29/04/2009
46032007,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA ASOCIACIÓN MUSICAL CANALENSE,ESCOLA PRIVADA DE MÚSICA ASOCIACIÓN MUSICAL CANALENSE,PRIV.,AVINGUDA,VICENTE FERRI,64,46650,CANALS,VALENCIA/VALÈNCIA,962242662.0,,1,-0.587417,38.966218,ASOCIACIÓN MUSICAL CANALENSE,G46121174,LA COSTERA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46032007,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46032007,29/04/2009
