any,cif,nom,quantia,tipus_subvencio
2025,G46205621,"14.730,77 HIGUERUELAS ALLEGRETTO HIGUERUELAS MUSICAL UNION",14730.77,A_escoles_no_formals
2025,G53152864,"33.012,63 IBI VERMELL CASTELL TALLER IBI VERMELL CASTELL TALLER",33012.63,A_escoles_no_formals
2025,G53809687,"20.678,85 IBI L'ALACANTÍ-ALCOIÀ L'ALACANTI-ALCOIA",20678.85,A_escoles_no_formals
2025,G40522013,"49.517,41 JARAFUEL VALLE COMARCAL CULTURAL ASOCIACIÓN",49517.41,A_escoles_no_formals
2025,G46186201,"7.390,05 RANES LLANERA RANES LLANERA DIDÁCTICA RANES LLANERA MUSICAL UNIO",7390.05,A_escoles_no_formals
2025,G46057659,"48.101,03 LLIRIA PRIMITIVA BANDA PRIMITIVA BANDA ENSEÑANZA MUSICAL ATENEO",48101.03,A_escoles_no_formals
2025,G46172656,"27.536,70 LLOMBAI LAHOZ CARDONA JOSÉ LLOMBAI MUSICAL PROTECTORA UNION",27536.7,A_escoles_no_formals
2025,G46345054,"21.882,17 (LA) RANES LLOSA ESPARZA MIGUEL RANES LLOSA MUSICAL SOCIETAT",21882.17,A_escoles_no_formals
2025,G54963681,"36.274,84 LORCHA/ORXA, TEMPO COMTAT TEMPO-EL CULTURAL ASSOCIACIO",36274.84,A_escoles_no_formals
2025,G96996277,"8.381,65 OBISPO DEL LOSA SERRANÍA PUERTA SERRANIA PUERTA",8381.65,A_escoles_no_formals
2025,G46172763,"23.978,01 MACASTRE MACASTRE CECILIA SANTA MACASTRE CECILIA SANTA MUSICAL SOCIEDAD",23978.01,A_escoles_no_formals
2025,G46155404,"55.586,44 MANISES MANISENSE ARTÍSTICA MANISENSE ARTISTICA MUSICAL SOCIEDAD",55586.44,A_escoles_no_formals
2025,G98074578,"56.909,57 MANISES MANISES ATENEU MANISES CIUTAT CULTURAL ATENEU",56909.57,A_escoles_no_formals
2025,G46354767,"7.955,80 MANUEL MUSICAL AGRUPACIÓN MANUEL MUSICAL AGRUPACION",7955.8,A_escoles_no_formals
2025,G46088613,"18.132,20 MARINES MARINENSE MUSICALES C.ESTUDIOS MARINENSE MUSICAL SOCIEDAD",18132.2,A_escoles_no_formals
2025,G96916382,"27.259,01 MASSALFASSAR MUSICAL SOCIETAT MUSICAL SOCIETAT",27259.01,A_escoles_no_formals
2025,G96912720,"25.668,52 MASSANASSA MASSANASSA MUSICALES ESTUDIOS MASSANASSA MUSICALES ESTUDIOS CENTRO",25668.52,A_escoles_no_formals
2025,G46175113,"41.578,64 MELIANA MELIANA MELIANA AMIGOS ASOC",41578.64,A_escoles_no_formals
2025,G96646625,"2.756,45 MELIANA MELIANA KODALY KODALY",2756.45,A_escoles_no_formals
2025,G46646576,"12.105,92 MIRAMAR MILAMARINA MUSICAL UNIÓ MILAMARINA MUSICAL UNIO",12105.92,A_escoles_no_formals
2025,G46172482,"54.020,68 MISLATA MISLATA MUSICAL INSTRUCTIVO CENTRO MUSICAL INSTRUCTIVO CENTRO",54020.68,A_escoles_no_formals
2025,G97289672,"102.109,32 MISLATA PICCOLO MISLATA MUSICAL UNION",102109.32,A_escoles_no_formals
2025,G96318274,"19.180,23 MOGENTE/MOIXENT BELDA FRANCISCO BELDA FRANCISCO",19180.23,A_escoles_no_formals
2025,G46172151,"29.702,26 MONCADA MONCADA MUSICAL UNIÓ MONCADA MUSICAL UNION",29702.26,A_escoles_no_formals
2025,V46065298,"83.790,70 MONCADA MUSICAL ARTÍSTICO CENTRO MONCADA CIUDAD MUSICAL ARTISTICO CENTRO",83790.7,A_escoles_no_formals
2025,G12033965,"19.064,01 MONCOFA SUM SOLFEJANT CECILIA MUSICAL UNION CULTURAL SOCIEDAD",19064.01,A_escoles_no_formals
2025,G03185881,"22.607,92 CID DEL MONFORTE LIRA MUSICAL BANDA DEL MONFORTE LIRA MUSICAL BANDA ASOCIACION",22607.92,A_escoles_no_formals
2025,G53221701,"23.199,84 MONOVAR/MONOVER MONOVER",23199.84,A_escoles_no_formals
2025,G97947725,"41.170,45 MONTAVERNER MONTAVERNER ARTÍSTICO-CULT.DE MONTA CULTURAL ARTISTICO BANDA",41170.45,A_escoles_no_formals
2025,G96329081,"16.777,79 MONTROY UNIÓN UNIO",16777.79,A_escoles_no_formals
2025,G96366158,"9.522,95 MONTROY ARMONÍA MUS. ENSEÑANZA CENTRO ARMONIA ENSEÑANZA CENTRO",9522.95,A_escoles_no_formals
2025,G96365994,"18.036,34 MONTSERRAT MUSICAL UNIÓ INST. SOCIETAT MUSICAL UNIO INSTRUCTIVA SOCIETAT",18036.34,A_escoles_no_formals
2025,G53300935,"14.514,54 ALCOY MURO XAFIGÀ TRADICIONAL COMTAT DEL MUSICALS JOVENTUTS",14514.54,A_escoles_no_formals
2025,G53300935,"80.736,30 ALCOY MURO COMTAT DEL COMARCAL COMTAT DEL MUSICALS JOVENTUS",80736.3,A_escoles_no_formals
2025,G46172714,"32.544,16 MUSEROS MUSICAL UNION MUSEROS MUSICAL UNIÓ SOCIETAT",32544.16,A_escoles_no_formals
2025,G03228111,"15.232,08 MUTXAMEL MUTXAMEL L'ALIANÇA MUSICAL SOCIETAT",15232.08,A_escoles_no_formals
2025,G96357876,"19.325,43 NAQUERA CECILIA SANTA CECILIA SANTA CULTURAL ASOC",19325.43,A_escoles_no_formals
2025,G46173142,"4.725,30 NAVARRES MUSICAL FOMENTO NAVARRES MUSICAL FOMENTO",4725.3,A_escoles_no_formals
2025,G03156460,"32.280,16 NOVELDA ARTÍSTICA MUSICAL UNIÓN NOVELDA L'ARTISTICA MUSICAL UNION",32280.16,A_escoles_no_formals
2025,G53277547,"16.869,19 NOVELDA MAGDALENA STA. MUSICAL NOVELDA MAGDALENA MARIA STA MUSICAL SOCIEDAD",16869.19,A_escoles_no_formals
2025,G03130614,"22.706,95 NUCIA, MUSICAL UNIÓN NUCIA MUSICAL UNION",22706.95,A_escoles_no_formals
2025,G12036513,"31.128,00 NULES NULENSE EST.MUS.ARTÍSTICA CENTRO NULENSE ARTISTICA MUSICAL ASOC",31128.0,A_escoles_no_formals
2025,G96550264,"37.315,68 OLIVA OLIVA-AAMO OLIVA MUSICAL ARTISITICO ASOC",37315.68,A_escoles_no_formals
2025,G97377980,"16.748,73 OLLERIA, L'OLLERIA NOVA A.E.MUSICAL L'OLLERIA NOVA MUSICAL AGRUPACIO",16748.73,A_escoles_no_formals
2025,G98461502,"10.012,23 OLLERIA, ESTARELLES PEDRO DIONISIO CULTURAL ASSOCIACIO",10012.23,A_escoles_no_formals
2025,G98295637,"13.557,77 OLOCAU MELODIA D'OLOCAU MUSICAL AGRUPACIO MELODIA ASOC",13557.77,A_escoles_no_formals
2025,G12039145,"31.144,53 ONDA NOTA NOTA ONDA CECILIA SANTA MUSICAL UNION",31144.53,A_escoles_no_formals
2025,G12914065,"62.235,25 ONDA SAMVO D'ONDA VILA MUSICAL ARTISTIC SOCIETAT",62235.25,A_escoles_no_formals
2025,G53391090,"29.204,86 ONDARA ORTOLÀ GONZALO D'ONDARA ORTOLA GONZALO",29204.86,A_escoles_no_formals
2025,G54161427,"56.145,34 ONIL CIMO CIMO",56145.34,A_escoles_no_formals
2025,G96164579,"5.622,60 ONTINYENT MUSICAL ARTÍSTICA UNION D'ALBAIDA VALL MUSICALS JOVENTUTS",5622.6,A_escoles_no_formals
2025,G96767595,"81.221,63 ONTINYENT LIBITUM LIBITUM",81221.63,A_escoles_no_formals
2025,G03144029,"19.508,22 ORIHUELA ROGEL MARIANO ORIHUELA ORCELITANA LIRICA UNION",19508.22,A_escoles_no_formals
2025,G03726627,"12.765,37 ORIHUELA BARTOLOMÉ SAN MUSICAL UNIÓN BARTOLOME SAN MUSICAL UNION",12765.37,A_escoles_no_formals
2025,G54800230,"17.405,41 ORIHUELA ACAMDO AMIGOS CULTURAL ASOC",17405.41,A_escoles_no_formals
2025,G12301339,"18.417,73 MAR/ORPESA DEL OROPESA MUSICAL UNIÓN ORPESA MUSICAL UNIO",18417.73,A_escoles_no_formals
2025,G96164579,"95.613,87 OTOS D'ALBAIDA VALL MUSICALS JOVENTUTS D'ALBAIDA VALL MUSICALS JOVENTUTS",95613.87,A_escoles_no_formals
2025,G46191292,"38.499,71 PAIPORTA PRIMITIVA BANDA PAIPORTA PRIMITIVA BANDA",38499.71,A_escoles_no_formals
2025,G46598777,"56.754,54 PAIPORTA PRATS VICENTE TARAZONA PRATS VICENT",56754.54,A_escoles_no_formals
2025,G96892815,"13.770,99 GANDIA PALMA AMICS GANDIA PALMA AMICS",13770.99,A_escoles_no_formals
2025,G96499330,"14.091,67 PALMERA MUSICAL AGRUPACIÓ PALMERA MUSICAL AGRUPACIO",14091.67,A_escoles_no_formals
2025,G97947709,"33.359,27 (EL) PALOMAR PALOMAR DEL PALOMAR DEL",33359.27,A_escoles_no_formals
2025,V46065389,"71.779,54 PATERNA PATERNENSE MUSICAL CENTRO PATERNENSE MUSICAL CENTRO",71779.54,A_escoles_no_formals
2025,G03188455,"25.163,30 PEGO MUSICAL AGRUPACIÓN PEGO MUSICAL AGRUPACION",25163.3,A_escoles_no_formals
2025,G12321113,"35.923,36 PEÑÍSCOLA PENÍSCOLA PEÑÍSCOLA CIUDAD ERMITANA VIRGEN MUSICAL ASOC",35923.36,A_escoles_no_formals
2025,G03185014,"44.261,95 PETRER MUSICAL UNIÓN SOCIEDAD PETRER MUSICAL UNION SOCIEDAD",44261.95,A_escoles_no_formals
2025,G03551629,"27.288,42 PETRER VINALOPÓ DEL VALLS TRAD. TERROS TABALETERS DOLÇAINERS COLLA",27288.42,A_escoles_no_formals
2025,G54163357,"14.750,01 PETRER TRADICIONAL COMARCAL TRADICIONAL COMARCAL",14750.01,A_escoles_no_formals
2025,G97342042,"14.365,05 PETRES PETRESANA MUSICAL UNIÓ PETRESANA MUSICAL UNIO",14365.05,A_escoles_no_formals
2025,G46173563,"50.281,50 PICANYA ROIG MARIA JOSÉ PICANYA MUSICAL UNIO",50281.5,A_escoles_no_formals
2025,G46177556,"49.200,96 PICASSENT EDUCANDOS PICASSENT ARTISTICO-MUSICAL SOCIETAT",49200.96,A_escoles_no_formals
2025,G97712863,"33.034,45 PICASSENT L'OM PICASSENT L'OM MUSICAL SOCIETAT",33034.45,A_escoles_no_formals
2025,G46270658,"3.388,95 PILES BARBARA SANTA MUSICAL ARTISITICO AGRUPACION",3388.95,A_escoles_no_formals
2025,G03101763,"35.460,73 EL/PINOSO PINÓS, LÍRICA UNIÓN PINOSENSE LÍRICA UNIÓN SOCIEDAD",35460.73,A_escoles_no_formals
2025,G46170700,"37.588,85 FARNALS, POBLA MUSICAL UNIÓ FARNALS POBLA MUSICAL UNIO",37588.85,A_escoles_no_formals
2025,G46173670,"10.835,24 VALLBONA, POBLA VALLBONA POBLA C.MUSICAL VALLBONA POBLA MUSICAL CORPORACION",10835.24,A_escoles_no_formals
2025,G46173589,"28.352,65 DUC, DEL POBLA DUC DEL POBLA MUS. UNIÓ DUC DEL POBLA MUSICAL UNIO",28352.65,A_escoles_no_formals
2025,G46171872,"24.015,35 LLARGA, POBLA LLARGA POBLA MUSICAL UNIO",24015.35,A_escoles_no_formals
2025,G12918785,"11.395,97 TORNESA, POBLA TORNESA POBLA MUSICAL UNIO ASOC",11395.97,A_escoles_no_formals
2025,G46672465,"19.359,88 POTRIES BLAI SANT ARTISTICOMUSICAL ASSOCIACIO",19359.88,A_escoles_no_formals
2025,V46162095,"47.644,33 PUÇOL PUÇOL CECILIA INST.STA MUS. PUÇOL CECILIA SANTA INSTRUCTIU MUSICAL CENTRO",47644.33,A_escoles_no_formals
2025,G96327838,"26.559,17 PUIG PUIG DEL MARÍA SANTA PUIG DEL MARIA SANTA",26559.17,A_escoles_no_formals
2025,G96493887,"7.274,19 VALLS QUART JOVENTUT JOVENTUD ASOC",7274.19,A_escoles_no_formals
2025,G46173126,"63.661,27 POBLET QUART L'AMISTAT D'EDUCANDOS AMISTAD MUSICAL AGRUPACON",63661.27,A_escoles_no_formals
2025,G46353579,"18.454,15 POBLET QUART CRISTO DEL BARRIO CRISTO DEL BARRIO MUSICAL ASOCIACION",18454.15,A_escoles_no_formals
2025,G46915252,"29.160,68 POBLET QUART POBLET QUART UNIÓ UNIO MUSICAL ARTISTICO SOCIETAT",29160.68,A_escoles_no_formals
2025,G46174215,"12.457,82 QUARTELL QUARTELL MUSICAL UNIÓ QUARTELL MUSICAL UNION",12457.82,A_escoles_no_formals
2025,G46188611,"19.976,61 QUATRETONDA NOVA CUATRETONDA NOVA MUSICAL AGRUPACION",19976.61,A_escoles_no_formals
2025,G53302980,"14.313,06 RAFAL MUSICAL ARTE RAFAL MUSICAL ARTE",14313.06,A_escoles_no_formals
2025,G46172730,"91.741,67 RAFELBUÑOL/RAFELBUNYOL PRIMITIVA RAFELBUÑOL PRIMITIVA MUSICAL SDAD",91741.67,A_escoles_no_formals
2025,G46173027,"14.738,13 RAFELGUARAF BERTOMEU JESÚS MARÍA RAFELGUARAF MUSICAL ATENEO",14738.13,A_escoles_no_formals
2025,G96900287,"16.178,44 REAL REALENSE LIRA REALENSE LIRA ASOC",16178.44,A_escoles_no_formals
2025,G46401535,"23.638,38 GANDIA REAL GEA MESTRE GANDIA REAL MUSICAL UNION SOCIEDAD",23638.38,A_escoles_no_formals
2025,G03429388,"31.546,05 REDOVAN MUSICAL UNIÓN REDOVAN MUSICAL UNION",31546.05,A_escoles_no_formals
2025,G03101094,"23.478,26 RELLEU RELLEUENSE LIRA",23478.26,A_escoles_no_formals
2025,G96337654,"32.935,84 REQUENA HERNÁNDEZ JAIME MÚSICO SAN HERNANDEZ JAIME MUSICO",32935.84,A_escoles_no_formals
2025,G96360573,"28.536,61 REQUENA CECILIA SANTA REQUENA CECILIA SANTA",28536.61,A_escoles_no_formals
2025,G12237574,"7.721,12 RIBESALBES RIBESALBES CECILIA SANTA MUSICAL UNIO SOCIETAT",7721.12,A_escoles_no_formals
2025,G96363395,"18.485,08 RIOLA RIOLA",18485.08,A_escoles_no_formals
2025,G97789960,"69.184,99 ROCAFORT MUSICAL ROCAFORT ROCAFORT MUSICAL AGRUPACIÓ",69184.99,A_escoles_no_formals
2025,V03704327,"22.587,37 ROJALES CECILIA SANTA MUSICAL UNIÓN ROJALES CECILIA SANTA MUSICAL UNION",22587.37,A_escoles_no_formals
2025,V03705019,"14.942,47 ROJALES LIRA ROJALES LIRA BANDA",14942.47,A_escoles_no_formals
2025,G96164579,"10.617,76 ROTOVA VILLAR MESTRE D'ALBAIDA VALL MUSICALS JOVENTUTS",10617.76,A_escoles_no_formals
2025,G09689241,"17.240,69 SAGUNTO/SAGUNT ADVENTISTA COLEGIO DEL SAGUNTO BACH SEBASTIAN JUAN CULTURAL ASOCIACIÓN",17240.69,A_escoles_no_formals
2025,G46057709,"30.327,47 SAGUNTO/SAGUNT RODRIGO JOAQUÍN SAGUNTINA LIRA MUSICAL SOCIETAT",30327.47,A_escoles_no_formals
2025,G97492839,"80.569,27 SAGUNTO/SAGUNT PORTEÑA MUSICAL UNIÓN PORTEÑA MUSICAL UNION",80569.27,A_escoles_no_formals
2025,G97747372,"15.672,06 BENAGEBER ANTONIO SAN BENAGÁBER ANTONIO SAN BENAGEBER ANTONIO SAN MUSICAL SDAD",15672.06,A_escoles_no_formals
2025,G98799232,"7.446,45 BENAGEBER ANTONIO SAN AMIGOS ANTONIO SAN AMIGOS CULTURAL ASOC",7446.45,A_escoles_no_formals
2025,G03151081,"20.869,60 FULGENCIO SAN FULGENCIO SAN FULGENCIO SAN MUSICAL UNION",20869.6,A_escoles_no_formals
2025,G03347499,"6.556,13 ISIDRO SAN ISIDRO SAN MUSICAL UNIÓN ISIDRO SAN MUSICAL UNIÓN SOCIEDAD",6556.13,A_escoles_no_formals
2025,G03137171,"34.517,76 SALINAS MIGUEL SAN BECK IRMGARD SALINAS MIGUEL SAN MUSICAL UNION ASOC",34517.76,A_escoles_no_formals
2025,G03165875,"54.294,33 D'ALACANT JOAN SANT CLIMENT MAESTRO D'ALACANT JOAN SANT PAZ MUSICAL SOCIEDAD",54294.33,A_escoles_no_formals
2025,G12044798,"18.323,03 MORO JOAN SANT AMICS JUNA AMICS CULTURAL ASSOCIACIO",18323.03,A_escoles_no_formals
2025,G96039326,"14.257,20 JOANET SANT JOANET SANT ACM JOANET SANT MUSICAL CULTURAL AGRUPACIO",14257.2,A_escoles_no_formals
2025,G12343349,"6.238,05 JORGE JORDI/SAN SANT JORDI SANT JORDI SAN MUSICAL ASOC",6238.05,A_escoles_no_formals
2025,G12302139,"31.761,65 MATEU SANT GRANELL FERRERES JOSÉ MATEU SANT CECILIA SANTA BANDA",31761.65,A_escoles_no_formals
2025,G03971058,"32.720,06 POLA SANTA ALFOSEA MESTRE ALFOSEA MESTRE",32720.06,A_escoles_no_formals
2025,G53676375,"9.434,97 POLA SANTA CONSTANCIA POLA SANTA LORETO MAREDEU MUSICAL ASSOCIACIO",9434.97,A_escoles_no_formals
2025,G03054475,"40.203,16 SAX SAX ARTÍSTICA MUSICAL S.UNIÓN SAX ARTISTICA MUSICAL UNION SOCIEDAD",40203.16,A_escoles_no_formals
2025,G53176038,"19.618,24 SAX SONES MUSICAL INSTRUCTIVA SOCIEDAD SAX SONES CULTURAL ASOCIACION",19618.24,A_escoles_no_formals
2025,G96357744,"35.726,48 SEDAVI CECILIA SANTA SEDAVI CECILIA SANTA ASOC.ESCUELA",35726.48,A_escoles_no_formals
2025,G12035671,"31.767,96 SEGORBE MUSICAL SOCIEDAD SEGORBE MUSICAL SOCIEDAD",31767.96,A_escoles_no_formals
2025,G46172003,"11.743,98 SENYERA ARGENTE VILAR RAMÓN SENYERA MUSICAL AGRUPACION",11743.98,A_escoles_no_formals
2025,G46175667,"8.584,56 SERRA PRIMITIVA PRIMITIVA MUSICAL SOCIEDAD",8584.56,A_escoles_no_formals
2025,G46136313,"11.103,70 AGUAS SIETE AGUAS SIETE PAZ MUSICAL SOCIEDAD",11103.7,A_escoles_no_formals
2025,G46147278,"39.708,43 SILLA LÍRICA SILLA LIRICA MUSICAL AGRUPACIO",39708.43,A_escoles_no_formals
2025,G46173217,"20.602,31 VALLDIGNA SIMAT AMOROS MESTRE VALLDIGNA SIMAT MUSICAL UNION SOCIEDAD",20602.31,A_escoles_no_formals
2025,G46188116,"19.640,32 SINARCAS ARTE MUSICAL UNIÓN SINARCAS ARTE MUSICAL UNION",19640.32,A_escoles_no_formals
2025,G97133136,"28.420,76 SOLLANA SUILANA SUILANA D'ENSENYANÇA CENTRE ASOC",28420.76,A_escoles_no_formals
2025,G12036331,"7.144,65 SUERAS/SUERA MUSICAL UNIÓN SUERAS CECILIA SANTA MUSICAL UNION",7144.65,A_escoles_no_formals
2025,G46173175,"14.462,51 SUMACARCER ROSELL JOSEP SUMACARCER XUQUER MUSICAL UNIO",14462.51,A_escoles_no_formals
2025,G12035861,"6.758,25 TALES MUS.TALENSE ASO. EDUCANDOS TALENSE MUSICAL ASOCIACION",6758.25,A_escoles_no_formals
2025,G46175154,"14.218,33 BLANQUES TAVERNES MUSICAL ARTÍSTICO AGRUPACIÓN BLANQUES TAVERNES MUSICAL ARTÍSTIC AGRUPACIÓ",14218.33,A_escoles_no_formals
2025,G46192654,"45.630,03 VALLDIGNA TAVERNES ARNAU EDUARDO MUSICAL UNION INSTRUCTIVA SOCIEDAD",45630.03,A_escoles_no_formals
2025,G12232831,"18.076,81 TORREBLANCA TORREBLANCA MUSICAL UNIÓN TORREBLANCA MUSICAL UNION ASOCIACION",18076.81,A_escoles_no_formals
2025,G46065413,"77.841,42 TORRENT TORRENT CATÓLICO CÍRCULO TORRENT CATOLICO CIRCULO",77841.42,A_escoles_no_formals
2025,G46107009,"73.086,30 TORRENT TORRENT MUSICAL UNIÓ TORRENT MUSICAL UNIO",73086.3,A_escoles_no_formals
2025,G96454434,"29.263,22 TURIS PUIG VALENTIN PUIG VALENTIN",29263.22,A_escoles_no_formals
2025,G46232989,"15.718,93 UTIEL UTIEL CUEVAS CUEVAS CUEVAS LAS MUSICAL AGRUPACION",15718.93,A_escoles_no_formals
2025,G40603268,"40.599,55 VALENCIA SEDAJAZZ JAZZ ASOCIACION",40599.55,A_escoles_no_formals
2025,G46001947,"77.306,96 VALENCIA SALVADOR MATILDE MICALET CORAL SOCIEDAD",77306.96,A_escoles_no_formals
2025,G46065363,"44.635,50 VALENCIA MARTINEZ HIPOLITO BENIMACLET MUSICAL INSTRUCTIVO CENTRO",44635.5,A_escoles_no_formals
2025,G46128575,"30.406,63 VALENCIA SIOAM MUSICAL AGRICOLA OBRERO DEL INSTRUCTIVA SOCIEDAD",30406.63,A_escoles_no_formals
2025,G46171997,"54.300,11 VALENCIA L'HORTA MUSICAL UNIÓ MARCEL.LI SANT L'HORTA MUSICAL UNION",54300.11,A_escoles_no_formals
2025,G46174843,"48.830,80 VALENCIA PESCADORES SOC.MUS.UNIÓN PESCADORES UNION MUSICAL SOCIEDAD",48830.8,A_escoles_no_formals
2025,G46390506,"17.570,34 VALENCIA TORREFIEL PARROQUIAL BANDA CIM TORREFIEL MUSICAL INSTRUCTIVO CENTRO",17570.34,A_escoles_no_formals
2025,G46555157,"45.155,54 VALENCIA GRAU DEL CECILIA SANTA GRAU DEL CECILIA SANTA MUSICAL AGRUPACION",45155.54,A_escoles_no_formals
2025,G46577250,"39.410,51 VALENCIA MALILLA BARRI MUSICAL SOCIETAT BARRIO MUSICAL SOCIETAT",39410.51,A_escoles_no_formals
2025,G46814844,"7.412,21 VALENCIA NATZARET CENTRE NATZARET CENTRE",7412.21,A_escoles_no_formals
2025,G96029764,"14.686,80 VALENCIA MUSICAL AGRUPACIÓ MASSARROJOS MUSICAL AGRUPACIO",14686.8,A_escoles_no_formals
2025,G96172408,"22.863,37 VALENCIA CASTELLAR-OLIVERAL MUSICAL C.INSTR. OLIVERAL CASTELLAR MUSICAL INSTRUCTIVO CENTRO",22863.37,A_escoles_no_formals
2025,G96330444,"28.483,90 VALENCIA TALLER JOVEN ASOC",28483.9,A_escoles_no_formals
2025,G96334693,"46.405,96 VALENCIA PUERTO DEL PUERTO DEL",46405.96,A_escoles_no_formals
2025,G96358452,"25.446,43 VALENCIA LLUCH GAYANO VALENCIA LLUCH GAYANO MUSICAL AGRUPACION",25446.43,A_escoles_no_formals
2025,G96359559,"22.420,23 VALENCIA CASTELLAR-OLIVERAL CECILIA SANTA CASTELLAR/OLIVERAL CECILIA SANTA",22420.23,A_escoles_no_formals
2025,G96364625,"19.351,39 VALENCIA MARÍTIMOS POBLADOS MARITIMOS POBLADOS",19351.39,A_escoles_no_formals
2025,G96398003,"103.067,72 VALENCIA PATRAIX MUSICAL AGRUPACIÓN PATRAIX MUSICAL AGRUPACIÓN",103067.72,A_escoles_no_formals
2025,G96416961,"30.129,97 VALENCIA BENICALAP MUSICAL AGRUPACIÓN BENICALAP MUSICAL AGRUPACION ASOC",30129.97,A_escoles_no_formals
2025,G96619929,"50.483,20 VALENCIA CAMPANAR CAMPANAR BANDA ASOCIACION",50483.2,A_escoles_no_formals
2025,G96688833,"4.704,87 VALENCIA PALMAR PALMAR",4704.87,A_escoles_no_formals
2025,G96746813,"15.419,48 VALENCIA ITURBI AMPARO ITURBI AMPARO",15419.48,A_escoles_no_formals
2025,G96777065,"35.317,04 VALENCIA LUIS SAN CRA./FUENTE LUIS SAN FUENTE CRA. MUSICLA PRIMVADA",35317.04,A_escoles_no_formals
2025,G96903646,"32.926,05 VALENCIA DIVISI AULA DIVISI AULA CULTURAL ASOCIACION",32926.05,A_escoles_no_formals
2025,G96968854,"17.249,90 VALENCIA TENDETES MUSICAL INSTRUCTIVO TENDETES MUSICAL INSTRUCTIVO CENTRO",17249.9,A_escoles_no_formals
2025,G97127153,"52.086,85 VALENCIA CLAVE JESUS NIÑO VALENCIANA CULTURAL ASOCIACION",52086.85,A_escoles_no_formals
2025,G97598312,"38.356,58 VALENCIA FORQUES TRES UNIÓ MUSICAL SOCIETAT PRIV. FORQUES TRES UNIO MUSICAL SOCIETAT",38356.58,A_escoles_no_formals
2025,G98183924,"23.650,76 VALENCIA NORD DEL POBLES ESCÈNIQUES ARTS BENIFARAIG AMICS MUSICAL SOCIETAT",23650.76,A_escoles_no_formals
2025,G98287618,"71.253,03 VALENCIA AULAMEDA ALAMEDA",71253.03,A_escoles_no_formals
2025,G98763352,"16.788,37 VALENCIA VIVES LUÍS MUSICAL ASOCIACIÓN VIVES LUIS COLEGIO CULTURAL ASSOCIACION",16788.37,A_escoles_no_formals
2025,R2802525B,"82.397,37 VALENCIA PASCUAL FRANCISCA INMACULADA FRANCISCANAS EDUCATIVA FUNDACION",82397.37,A_escoles_no_formals
2025,R4600055J,"15.588,13 VALENCIA FÁTIMA SEÑORA NUESTRA FATIMA SRA. NTRA. PARROQUIA",15588.13,A_escoles_no_formals
2025,R4600258J,"43.201,65 VALENCIA NTRA.SRA.DESAMPARADOS ESCOLANIA DESAMPARADOS SEÑORA NUESTRA BASILICA REAL",43201.65,A_escoles_no_formals
2025,R4600429G,"12.438,18 VALENCIA RAFOLS MARÍA ANA SANTA CARIDAD VALENCIA ANA SANTA COLEGIO",12438.18,A_escoles_no_formals
2025,G12296455,"14.549,47 D'ALBA VALL PONZ ADRIAN D'ALBENSE VALL MUSICAL ASOCIACION",14549.47,A_escoles_no_formals
2025,G53385985,"10.184,35 EBO VALL D'EBO VALL MUSICAL UNIO",10184.35,A_escoles_no_formals
2025,G12031043,"32.415,01 D'UIXO, VALL ABAD ARNAU D.MIGUEL CANTORUM SCHOLA MUSICAL ATENEO",32415.01,A_escoles_no_formals
2025,G12035721,"70.965,63 D'UIXO, VALL CIAC CULTURA ARTE INSTRUCTIVO CENTRO",70965.63,A_escoles_no_formals
2025,G46377107,"27.413,02 VALLADA MORANT TORREGROSA CONSTANTINO MUSICAL PROTECTORA UNIÓN",27413.02,A_escoles_no_formals
2025,G03114725,"24.216,30 (EL) VERGER VERGER MUSICAL ASSOCIACIÓ",24216.3,A_escoles_no_formals
2025,G54387873,"25.924,10 (EL) VERGER JOVE ESPAI CABRERA LÓPEZ VERGER DEL JOVE ESPAI ESMUJ",25924.1,A_escoles_no_formals
2025,G12038139,"17.739,96 VILAFAMES ROCA CULTURAL L'ASSOCIACIÓ CULTURAL L'ASSOCIACIÓ",17739.96,A_escoles_no_formals
2025,G12100004,"40.074,56 VILA-REAL LIRA MUSICAL UNIÓ VILLAREAL LIRA MUSICAL UNION ASOC",40074.56,A_escoles_no_formals
2025,G12382057,"6.626,86 VILAVELLA, VILLAVIEJA ASOC",6626.86,A_escoles_no_formals
2025,G12350955,"22.375,54 VILAFRAN CID DEL VILLAFRANCA MUSICAL UNIÓ VILAFRANCA MUSICAL UNIO",22375.54,A_escoles_no_formals
2025,G03256179,"82.693,97 JOIOSA, VILLAJOYOSA/VILA MUSICAL ATENEU DEL MUSICAL ATENEU",82693.97,A_escoles_no_formals
2025,G46391819,"26.921,10 VILLALONGA MUSICAL AGRUPACIÓ VILLALONGA MUSICAL AGRUPACIO",26921.1,A_escoles_no_formals
2025,G46087805,"37.843,72 ARZOBISPO DEL VILLAR CECILIA SANTA MUSICAL UNIÓN CECILIA SANTA MUSICAL UNION",37843.72,A_escoles_no_formals
2025,G03855921,"46.300,35 VILLENA CHAPÍ RUPERTO MUSICAL SOCIEDAD CHAPÍ RUPERTO MUSICAL SOCIEDAD",46300.35,A_escoles_no_formals
2025,G46158192,"17.495,57 VINALESA ESTEVE ESTEBAN MESTRE VINALESA MUSICAL RENAIXEMENT SOCIETAT",17495.57,A_escoles_no_formals
2025,G12039350,"57.584,86 VINAROS VINAROS ALIANZA MUSICAL SOCIEDAD",57584.86,A_escoles_no_formals
